,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
158,0.0147802117916217,Term distribution,cosine,Term cosine,OOD1,scaled attention,topk
159,0.01970443479865127,Term distribution,euclidean,Term euclidean,OOD1,scaled attention,topk
160,0.6634386991467767,Term distribution,variational,Term variational,OOD1,scaled attention,topk
161,0.27138428759192984,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,scaled attention,topk
162,0.004637980833649635,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,scaled attention,topk
163,0.018049383781200034,Topic distribution,renyi,Topic renyi,OOD1,scaled attention,topk
164,0.013332724571228027,Topic distribution,cosine,Topic cosine,OOD1,scaled attention,topk
165,0.02997186338987911,Topic distribution,euclidean,Topic euclidean,OOD1,scaled attention,topk
166,0.15972866117954254,Topic distribution,variational,Topic variational,OOD1,scaled attention,topk
167,0.004655032884329557,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,scaled attention,topk
168,0.1717293280860604,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,scaled attention,topk
169,31.010680196852533,Term distribution,renyi,Term renyi,OOD2,scaled attention,topk
170,0.015339361210010005,Term distribution,cosine,Term cosine,OOD2,scaled attention,topk
171,0.020106025047561663,Term distribution,euclidean,Term euclidean,OOD2,scaled attention,topk
172,0.6688122355083017,Term distribution,variational,Term variational,OOD2,scaled attention,topk
173,0.2714759320225214,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,scaled attention,topk
174,0.0042359428480267525,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,scaled attention,topk
175,0.01657095415958531,Topic distribution,renyi,Topic renyi,OOD2,scaled attention,topk
176,0.014229416847229004,Topic distribution,cosine,Topic cosine,OOD2,scaled attention,topk
177,0.030470567955557477,Topic distribution,euclidean,Topic euclidean,OOD2,scaled attention,topk
178,0.14349627494812012,Topic distribution,variational,Topic variational,OOD2,scaled attention,topk
179,0.0042528812773525715,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,scaled attention,topk
180,0.17222540530470548,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),attention,contigious
181,30.96997078606551,Term distribution,renyi,Term renyi,In Domain(Baseline),attention,contigious
182,0.014991522916430133,Term distribution,cosine,Term cosine,In Domain(Baseline),attention,contigious
183,0.01877204767247139,Term distribution,euclidean,Term euclidean,In Domain(Baseline),attention,contigious
184,0.6707995582568576,Term distribution,variational,Term variational,In Domain(Baseline),attention,contigious
185,0.2725107059252381,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),attention,contigious
186,0.0037754299119114876,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),attention,contigious
187,0.014455455077790594,Topic distribution,renyi,Topic renyi,In Domain(Baseline),attention,contigious
188,0.00989830493927002,Topic distribution,cosine,Topic cosine,In Domain(Baseline),attention,contigious
189,0.024019714421326457,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),attention,contigious
190,0.13674350082874298,Topic distribution,variational,Topic variational,In Domain(Baseline),attention,contigious
191,0.0037854944821447134,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),attention,contigious
192,0.17649477943855424,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,attention,contigious
