,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
0,0.2948204426751173,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),attention,topk
1,61.67604381428842,Term distribution,renyi,Term renyi,In Domain(Baseline),attention,topk
2,0.0988951221805342,Term distribution,cosine,Term cosine,In Domain(Baseline),attention,topk
3,0.031073561462538927,Term distribution,euclidean,Term euclidean,In Domain(Baseline),attention,topk
4,1.0588517577736127,Term distribution,variational,Term variational,In Domain(Baseline),attention,topk
5,0.5283669762126342,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),attention,topk
6,0.011303450912237167,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),attention,topk
7,0.0447654619921295,Topic distribution,renyi,Topic renyi,In Domain(Baseline),attention,topk
8,0.04513365030288696,Topic distribution,cosine,Topic cosine,In Domain(Baseline),attention,topk
9,0.04830405469869452,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),attention,topk
10,0.25302132964134216,Topic distribution,variational,Topic variational,In Domain(Baseline),attention,topk
11,0.011414939537644386,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),attention,topk
12,0.33470594649407404,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,attention,topk
13,72.4142458039348,Term distribution,renyi,Term renyi,OOD1,attention,topk
14,0.13558373061679174,Term distribution,cosine,Term cosine,OOD1,attention,topk
15,0.03643091941220339,Term distribution,euclidean,Term euclidean,OOD1,attention,topk
16,1.1702458383173846,Term distribution,variational,Term variational,OOD1,attention,topk
17,0.6255302733306717,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,attention,topk
18,0.014990344643592834,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,attention,topk
19,0.05941543504357474,Topic distribution,renyi,Topic renyi,OOD1,attention,topk
20,0.054844796657562256,Topic distribution,cosine,Topic cosine,OOD1,attention,topk
21,0.05168594849035468,Topic distribution,euclidean,Topic euclidean,OOD1,attention,topk
22,0.29118141531944275,Topic distribution,variational,Topic variational,OOD1,attention,topk
23,0.015184061601758003,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,attention,topk
24,0.36293514349076145,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,attention,topk
25,75.98089840894556,Term distribution,renyi,Term renyi,OOD2,attention,topk
26,0.17358297394403277,Term distribution,cosine,Term cosine,OOD2,attention,topk
27,0.040621122165525214,Term distribution,euclidean,Term euclidean,OOD2,attention,topk
28,1.238996866673272,Term distribution,variational,Term variational,OOD2,attention,topk
29,0.7059462394799261,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,attention,topk
30,0.011010490357875824,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,attention,topk
31,0.042915618576173556,Topic distribution,renyi,Topic renyi,OOD2,attention,topk
32,0.04111069440841675,Topic distribution,cosine,Topic cosine,OOD2,attention,topk
33,0.04389002466876619,Topic distribution,euclidean,Topic euclidean,OOD2,attention,topk
34,0.2450905442237854,Topic distribution,variational,Topic variational,OOD2,attention,topk
35,0.011121856048703194,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,attention,topk
36,0.24804686986351354,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),lime,topk
37,50.1851787226406,Term distribution,renyi,Term renyi,In Domain(Baseline),lime,topk
38,0.05420191704338828,Term distribution,cosine,Term cosine,In Domain(Baseline),lime,topk
39,0.0329487548219184,Term distribution,euclidean,Term euclidean,In Domain(Baseline),lime,topk
40,0.9171701376548914,Term distribution,variational,Term variational,In Domain(Baseline),lime,topk
41,0.4223531432465037,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),lime,topk
42,0.009021838195621967,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),lime,topk
43,0.03676051112677806,Topic distribution,renyi,Topic renyi,In Domain(Baseline),lime,topk
44,0.029081284999847412,Topic distribution,cosine,Topic cosine,In Domain(Baseline),lime,topk
45,0.03976656007428306,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),lime,topk
46,0.21387720108032227,Topic distribution,variational,Topic variational,In Domain(Baseline),lime,topk
47,0.00910402275621891,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),lime,topk
48,0.2784428916490841,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,lime,topk
49,57.9192663704823,Term distribution,renyi,Term renyi,OOD1,lime,topk
50,0.07713566860772447,Term distribution,cosine,Term cosine,OOD1,lime,topk
51,0.04184937464112719,Term distribution,euclidean,Term euclidean,OOD1,lime,topk
52,1.0195977040138224,Term distribution,variational,Term variational,OOD1,lime,topk
53,0.486634461404557,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,lime,topk
54,0.012763099744915962,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,lime,topk
55,0.05053690789653093,Topic distribution,renyi,Topic renyi,OOD1,lime,topk
56,0.05181610584259033,Topic distribution,cosine,Topic cosine,OOD1,lime,topk
57,0.05428917507289878,Topic distribution,euclidean,Topic euclidean,OOD1,lime,topk
58,0.24688775837421417,Topic distribution,variational,Topic variational,OOD1,lime,topk
59,0.012922574765980244,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,lime,topk
60,0.2922459071115016,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,lime,topk
61,59.56447020186238,Term distribution,renyi,Term renyi,OOD2,lime,topk
62,0.07985302406450345,Term distribution,cosine,Term cosine,OOD2,lime,topk
63,0.04094601064519092,Term distribution,euclidean,Term euclidean,OOD2,lime,topk
64,1.053463652451101,Term distribution,variational,Term variational,OOD2,lime,topk
65,0.5187551153946727,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,lime,topk
66,0.012125609442591667,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,lime,topk
67,0.04851304814661075,Topic distribution,renyi,Topic renyi,OOD2,lime,topk
68,0.04313790798187256,Topic distribution,cosine,Topic cosine,OOD2,lime,topk
69,0.04741467695728361,Topic distribution,euclidean,Topic euclidean,OOD2,lime,topk
70,0.2555294930934906,Topic distribution,variational,Topic variational,OOD2,lime,topk
71,0.01225348748266697,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,lime,topk
72,0.1724939203944276,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),deeplift,topk
73,31.949727966166126,Term distribution,renyi,Term renyi,In Domain(Baseline),deeplift,topk
74,0.04443397661433923,Term distribution,cosine,Term cosine,In Domain(Baseline),deeplift,topk
75,0.03197747312899062,Term distribution,euclidean,Term euclidean,In Domain(Baseline),deeplift,topk
76,0.7165149707020412,Term distribution,variational,Term variational,In Domain(Baseline),deeplift,topk
77,0.26994362757141227,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),deeplift,topk
78,0.00880148820579052,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),deeplift,topk
79,0.035870435908381064,Topic distribution,renyi,Topic renyi,In Domain(Baseline),deeplift,topk
80,0.025784969329833984,Topic distribution,cosine,Topic cosine,In Domain(Baseline),deeplift,topk
81,0.03870419668341616,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),deeplift,topk
82,0.21102848649024963,Topic distribution,variational,Topic variational,In Domain(Baseline),deeplift,topk
83,0.008883539587259293,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),deeplift,topk
84,0.23784760318346554,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,deeplift,topk
85,43.77188064529989,Term distribution,renyi,Term renyi,OOD1,deeplift,topk
86,0.1123996819136901,Term distribution,cosine,Term cosine,OOD1,deeplift,topk
87,0.0551302434099057,Term distribution,euclidean,Term euclidean,OOD1,deeplift,topk
88,0.9258497807017544,Term distribution,variational,Term variational,OOD1,deeplift,topk
89,0.3918149342623663,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,deeplift,topk
90,0.014559788629412651,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,deeplift,topk
91,0.060339998841550585,Topic distribution,renyi,Topic renyi,OOD1,deeplift,topk
92,0.045609235763549805,Topic distribution,cosine,Topic cosine,OOD1,deeplift,topk
93,0.05218086955297527,Topic distribution,euclidean,Topic euclidean,OOD1,deeplift,topk
94,0.267924040555954,Topic distribution,variational,Topic variational,OOD1,deeplift,topk
95,0.014799795113503933,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,deeplift,topk
96,0.23456722687165166,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,deeplift,topk
97,43.27239998812254,Term distribution,renyi,Term renyi,OOD2,deeplift,topk
98,0.13577984142597976,Term distribution,cosine,Term cosine,OOD2,deeplift,topk
99,0.07272269930872265,Term distribution,euclidean,Term euclidean,OOD2,deeplift,topk
100,0.9660661034988638,Term distribution,variational,Term variational,OOD2,deeplift,topk
101,0.3812912526063481,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,deeplift,topk
102,0.016756784170866013,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,deeplift,topk
103,0.06744350153818204,Topic distribution,renyi,Topic renyi,OOD2,deeplift,topk
104,0.06736582517623901,Topic distribution,cosine,Topic cosine,OOD2,deeplift,topk
105,0.06718935906475564,Topic distribution,euclidean,Topic euclidean,OOD2,deeplift,topk
106,0.3096785843372345,Topic distribution,variational,Topic variational,OOD2,deeplift,topk
107,0.017007453367114067,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,deeplift,topk
108,0.2223753592533484,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),gradients,topk
109,40.37438454279713,Term distribution,renyi,Term renyi,In Domain(Baseline),gradients,topk
110,0.009174270244222238,Term distribution,cosine,Term cosine,In Domain(Baseline),gradients,topk
111,0.035057801333006004,Term distribution,euclidean,Term euclidean,In Domain(Baseline),gradients,topk
112,0.7749126173882357,Term distribution,variational,Term variational,In Domain(Baseline),gradients,topk
113,0.37340678833061824,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),gradients,topk
114,0.013856042176485062,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),gradients,topk
115,0.056387575072238356,Topic distribution,renyi,Topic renyi,In Domain(Baseline),gradients,topk
116,0.03052341938018799,Topic distribution,cosine,Topic cosine,In Domain(Baseline),gradients,topk
117,0.06241750105538073,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),gradients,topk
118,0.27890804409980774,Topic distribution,variational,Topic variational,In Domain(Baseline),gradients,topk
119,0.014036720618605614,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),gradients,topk
120,0.23356578460735827,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,gradients,topk
121,49.29965443553494,Term distribution,renyi,Term renyi,OOD1,gradients,topk
122,0.022548874755082382,Term distribution,cosine,Term cosine,OOD1,gradients,topk
123,0.06310971540478626,Term distribution,euclidean,Term euclidean,OOD1,gradients,topk
124,0.8528843118686869,Term distribution,variational,Term variational,OOD1,gradients,topk
125,0.38908585099183124,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,gradients,topk
126,0.0309576615691185,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,gradients,topk
127,0.13193968657290478,Topic distribution,renyi,Topic renyi,OOD1,gradients,topk
128,0.0527687668800354,Topic distribution,cosine,Topic cosine,OOD1,gradients,topk
129,0.08743813597661962,Topic distribution,euclidean,Topic euclidean,OOD1,gradients,topk
130,0.41133153438568115,Topic distribution,variational,Topic variational,OOD1,gradients,topk
131,0.03190874308347702,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,gradients,topk
132,0.24539571280105632,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,gradients,topk
133,50.00933394508985,Term distribution,renyi,Term renyi,OOD2,gradients,topk
134,0.03684326044742059,Term distribution,cosine,Term cosine,OOD2,gradients,topk
135,0.08057612595390296,Term distribution,euclidean,Term euclidean,OOD2,gradients,topk
136,0.9182751467847978,Term distribution,variational,Term variational,OOD2,gradients,topk
137,0.41125037581617946,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,gradients,topk
138,0.030072307214140892,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,gradients,topk
139,0.131647385145482,Topic distribution,renyi,Topic renyi,OOD2,gradients,topk
140,0.05740547180175781,Topic distribution,cosine,Topic cosine,OOD2,gradients,topk
141,0.08651890739043679,Topic distribution,euclidean,Topic euclidean,OOD2,gradients,topk
142,0.4025346338748932,Topic distribution,variational,Topic variational,OOD2,gradients,topk
143,0.031043782830238342,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,gradients,topk
144,0.2234897362052351,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),scaled attention,topk
145,41.7499282343401,Term distribution,renyi,Term renyi,In Domain(Baseline),scaled attention,topk
146,0.06527654291392215,Term distribution,cosine,Term cosine,In Domain(Baseline),scaled attention,topk
147,0.03159750963444597,Term distribution,euclidean,Term euclidean,In Domain(Baseline),scaled attention,topk
148,0.8492818809883952,Term distribution,variational,Term variational,In Domain(Baseline),scaled attention,topk
149,0.3710615004081002,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),scaled attention,topk
150,0.010555244982242584,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),scaled attention,topk
151,0.04334908225013952,Topic distribution,renyi,Topic renyi,In Domain(Baseline),scaled attention,topk
152,0.03457534313201904,Topic distribution,cosine,Topic cosine,In Domain(Baseline),scaled attention,topk
153,0.04242885765991575,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),scaled attention,topk
