,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
112,0.3314823279338183,Term distribution,variational,Term variational,In Domain(Baseline),deeplift,topk
113,0.07836327594833706,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),deeplift,topk
114,0.00484863668680191,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),deeplift,topk
115,0.01863562262155153,Topic distribution,renyi,Topic renyi,In Domain(Baseline),deeplift,topk
116,0.017619729042053223,Topic distribution,cosine,Topic cosine,In Domain(Baseline),deeplift,topk
117,0.04025114823489805,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),deeplift,topk
118,0.16438676416873932,Topic distribution,variational,Topic variational,In Domain(Baseline),deeplift,topk
119,0.004867819137871265,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),deeplift,topk
120,0.09272707996240884,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,deeplift,topk
121,11.194802372138968,Term distribution,renyi,Term renyi,OOD1,deeplift,topk
122,0.02538485642318289,Term distribution,cosine,Term cosine,OOD1,deeplift,topk
123,0.025926632016901437,Term distribution,euclidean,Term euclidean,OOD1,deeplift,topk
124,0.49859655732304925,Term distribution,variational,Term variational,OOD1,deeplift,topk
125,0.1252586298365337,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,deeplift,topk
126,0.012224370613694191,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,deeplift,topk
127,0.047963064070734696,Topic distribution,renyi,Topic renyi,OOD1,deeplift,topk
128,0.02899336814880371,Topic distribution,cosine,Topic cosine,OOD1,deeplift,topk
129,0.050327070301186404,Topic distribution,euclidean,Topic euclidean,OOD1,deeplift,topk
130,0.24453729391098022,Topic distribution,variational,Topic variational,OOD1,deeplift,topk
131,0.012422874569892883,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,deeplift,topk
132,0.10478694987192924,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,deeplift,topk
133,12.437775089400159,Term distribution,renyi,Term renyi,OOD2,deeplift,topk
134,0.05611982927138537,Term distribution,cosine,Term cosine,OOD2,deeplift,topk
135,0.03911203498613989,Term distribution,euclidean,Term euclidean,OOD2,deeplift,topk
136,0.5745044584029899,Term distribution,variational,Term variational,OOD2,deeplift,topk
137,0.14118639321152407,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,deeplift,topk
138,0.01771175116300583,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,deeplift,topk
139,0.07028027741908452,Topic distribution,renyi,Topic renyi,OOD2,deeplift,topk
140,0.05532550811767578,Topic distribution,cosine,Topic cosine,OOD2,deeplift,topk
141,0.07287435266469595,Topic distribution,euclidean,Topic euclidean,OOD2,deeplift,topk
142,0.2910211384296417,Topic distribution,variational,Topic variational,OOD2,deeplift,topk
143,0.01803099922835827,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,deeplift,topk
144,0.026402951722132223,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),gradients,topk
145,3.8252399873815133,Term distribution,renyi,Term renyi,In Domain(Baseline),gradients,topk
146,0.0007060516003420947,Term distribution,cosine,Term cosine,In Domain(Baseline),gradients,topk
147,0.012378643238920326,Term distribution,euclidean,Term euclidean,In Domain(Baseline),gradients,topk
148,0.12896259684865855,Term distribution,variational,Term variational,In Domain(Baseline),gradients,topk
149,0.03675177951086833,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),gradients,topk
150,0.003812971292063594,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),gradients,topk
151,0.01620180269486108,Topic distribution,renyi,Topic renyi,In Domain(Baseline),gradients,topk
152,0.0075231194496154785,Topic distribution,cosine,Topic cosine,In Domain(Baseline),gradients,topk
153,0.04490287087352157,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),gradients,topk
154,0.12663590908050537,Topic distribution,variational,Topic variational,In Domain(Baseline),gradients,topk
155,0.003836889984086156,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),gradients,topk
156,0.052434611173331716,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,gradients,topk
157,5.884615866653487,Term distribution,renyi,Term renyi,OOD1,gradients,topk
158,0.027366264564253506,Term distribution,cosine,Term cosine,OOD1,gradients,topk
159,0.07623152311139261,Term distribution,euclidean,Term euclidean,OOD1,gradients,topk
160,0.30600202948658306,Term distribution,variational,Term variational,OOD1,gradients,topk
161,0.06843600066655006,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,gradients,topk
162,0.03690290078520775,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,gradients,topk
163,0.16138483304818135,Topic distribution,renyi,Topic renyi,OOD1,gradients,topk
164,0.10748744010925293,Topic distribution,cosine,Topic cosine,OOD1,gradients,topk
165,0.16021256505765194,Topic distribution,euclidean,Topic euclidean,OOD1,gradients,topk
166,0.41667935252189636,Topic distribution,variational,Topic variational,OOD1,gradients,topk
167,0.03855978697538376,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,gradients,topk
168,0.06395080006322873,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,gradients,topk
169,5.9809066356542315,Term distribution,renyi,Term renyi,OOD2,gradients,topk
170,0.041921386063589194,Term distribution,cosine,Term cosine,OOD2,gradients,topk
171,0.09460078787023798,Term distribution,euclidean,Term euclidean,OOD2,gradients,topk
172,0.38943796668322656,Term distribution,variational,Term variational,OOD2,gradients,topk
173,0.08523977829957392,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,gradients,topk
174,0.050405990332365036,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,gradients,topk
175,0.22090350143450638,Topic distribution,renyi,Topic renyi,OOD2,gradients,topk
176,0.14684075117111206,Topic distribution,cosine,Topic cosine,OOD2,gradients,topk
